                2014                  21                   4                   3                   1                   1                   7                   1                   1                   1                   2                   0                  -1                   5                   1                  40                   1                 497                   3
                2014                  21                   2                   0                   1                   1                   2                   0                   0                   0                   3                   2                  21                   1                   1                  -1                   5                 498                   3
                2014                  25                   2                   0                   3                   2                   4                   0                   3                   4                   2                   2                  50                   1                   2                  50                   1                 499                   3
                2014                  20                   4                   0                   3                   2                   3                   0                   0                   1                   2                   2                  40                   1                   2                  40                   1                 500                   1
                2014                  25                   4                   9                   1                   1                   4                   3                   4                   4                   4                   2                  -1                   1                   1                  -1                   5                 501                   3
                2014                  25                   4                   9                   1                   1                   1                   1                   1                   3                   2                   2                  -1                   1                   1                  -1                   5                 502                   3
                2014                  18                   4                   2                   1                   1                   7                   2                   3                   4                   1                   0                  -1                   3                   1                  40                   1                 503                   3
                2014                  25                   4                   1                   1                   1                   1                   2                   4                   3                   2                   1                  -1                   1                   1                  50                   1                 504                   3
                2014                  25                   1                   3                   1                   1                   7                   1                   7                   4                   2                   0                  -1                   2                   2                   1                   2                 505                   2
                2014                  23                   3                   5                   1                   1                   7                   1                   3                   3                   1                   0                  -1                   3                   1                  50                   1                 506                   2
                2014                  21                   1                   0                   3                   2                   4                   3                   3                   4                   2                   1                  50                   1                   2                  -1                   7                 507                   3
                2014                  25                   1                   0                   3                   1                   7                   1                   1                   3                   3                   0                  -1                   3                   2                  -1                   5                 508                   3
                2014                  16                   4                   0                   3                   1                   1                   0                   0                   0                   3                   0                  -1                   1                   2                  40                   1                 509                   2
                2014                  26                   1                   0                   3                   2                  -1                   0                   0                   1                   2                   0                  -1                   3                   2                  56                   1                 510                   1
                2014                  18                   5                   9                   2                   2                   7                   1                   1                   1                   2                   0                  -1                   3                   2                  40                   1                 511                   3
                2014                  26                   3                   9                   2                   2                   7                   3                   1                   1                   2                   0                  -1                   3                   2                  40                   1                 512                   1
                2014                  26                   2                   0                   3                   2                   7                   0                   7                   2                   5                   0                  -1                   3                   2                  -1                   5                 513                   1
                2014                  21                   1                   9                   2                   2                   7                   2                   7                   1                   1                   0                  -1                   5                   2                  45                   1                 514                   3
                2014                  20                   3                   0                   1                   2                  -1                   4                   4                   4                   1                   0                  -1                   3                   2                  -1                   7                 515                   2
                2014                  19                   3                   0                   1                   2                   7                   3                   3                   3                   0                   0                  -1                   5                   1                  35                   1                 516                   3
                2014                  19                   3                   7                   2                   2                   1                   0                   7                   1                   2                   2                  -1                   1                   2                  -1                   5                 517                   1
                2014                  22                   2                   9                   2                   1                   2                   1                   1                   1                   3                   2                  -1                   1                   2                  50                   1                 518                   3
                2014                  17                   3                   9                   1                   2                   1                   0                   0                   1                   0                   1                  -1                   1                   2                  -1                   5                 519                   1
                2014                  14                   1                   0                   3                   1                  -1                   0                   0                   1                   3                   0                  -1                   5                   2                  40                   1                 520                   2
                2014                  22                   2                   0                   3                   2                   1                   0                   0                   3                   0                   2                  -1                   1                   2                  50                   1                 521                   2
                2014                  16                   1                   9                   2                   2                   7                   0                   7                   2                   1                   0                  -1                   5                   2                  37                   1                 522                   1
                2014                  24                   4                   9                   1                   1                   3                   1                   3                   1                   1                   1                  40                   1                   2                  -1                   5                 523                   3
                2014                  22                   3                   9                   1                   1                   1                   1                   1                   1                   0                   2                  40                   1                   2                  -1                   4                 524                   3
                2014                  20                   4                   9                   2                   2                  -1                   1                   7                   2                   0                   0                  -1                   5                   2                  42                   1                 525                   2
                2014                  22                   3                   9                   1                   1                   1                   0                   1                   0                   2                   2                  40                   1                   2                  40                   1                 526                   3
                2014                  17                   3                   9                   3                   1                   7                   8                   0                   1                   0                   0                  -1                   5                   0                  -1                   6                 527                   2
                2014                  24                   3                   9                   3                   1                   7                   1                   0                   1                   0                   0                  -1                   5                   2                  56                   1                 528                   3
                2014                  19                   4                   9                   1                   1                   7                   0                   1                   1                   0                   0                  -1                   5                   2                  40                   1                 529                   2
                2014                  20                   3                   0                   3                   1                   0                   0                   3                   1                   0                   0                  -1                   1                   2                  40                   1                 530                   3
                2014                  23                   3                   3                   1                   1                   7                   1                   3                   3                   0                   0                  -1                   5                   2                  40                   1                 531                   1
                2014                  15                   2                   9                   1                   2                   7                   3                   4                   4                   0                   0                  -1                   5                   2                  60                   2                 532                   2
                2014                  16                   1                   0                   3                   1                   7                   0                   0                   3                   0                   0                  -1                   5                   0                  -1                   6                 533                   2
                2014                  15                   1                   0                   1                   2                   7                   0                   7                   0                   5                   0                  -1                   5                   2                  40                   1                 534                   3
                2014                  22                   3                   0                   3                   1                   3                   3                   3                   4                   0                   2                  -1                   1                   2                  45                   1                 535                   1
                2014                  19                   3                   9                   1                   1                   7                   1                   1                   0                   0                   0                  -1                   5                   2                  35                   2                 536                   1
                2014                  20                   3                   9                   3                   2                   1                   0                   0                   1                   1                   2                  20                   1                   2                  16                   2                 537                   1
                2014                  21                   4                   9                   1                   2                   7                   3                   3                   3                   1                   0                  -1                   5                   2                  50                   1                 538                   3
                2014                  23                   4                   9                   1                   1                  -1                   0                   3                   3                   0                   0                  -1                   5                   2                  40                   1                 539                   1
                2014                  22                   2                   9                   1                   2                   1                   0                   0                   1                   2                   2                  -1                   1                   2                  -1                   5                 540                   2
                2014                  25                   5                   9                   1                   1                   3                   1                   4                   4                   3                   2                  -1                   1                   1                  40                   1                 541                   3
                2014                  26                   2                   9                   1                   1                   1                   8                   8                   1                   2                   2                  40                   1                   2                  -1                   5                 542                   3
                2014                  13                   3                   9                   1                   1                   7                   1                   1                   1                   4                   0                  -1                   2                   2                  -1                   5                 543                   2
                2014                  22                   3                   9                   1                   2                   1                   1                   1                   3                   0                   1                  45                   1                   2                  40                   1                 544                   3
                2014                  98                   3                   9                   1                   1                   1                   3                   1                   1                   1                   2                  32                   1                   2                  32                   1                 545                   2
                2014                  22                   4                   2                   1                   1                   7                   4                   4                   3                   3                   0                  -1                   3                   1                  -1                   5                 546                   2
                2014                  22                   3                   0                   1                   2                   0                   0                   0                   3                   3                   2                  60                   1                   1                  30                   2                 547                   1
                2014                  25                   2                   3                   1                   1                   4                   4                   7                   4                   2                   2                   6                   1                   2                  -1                   5                 548                   1
                2014                  20                   4                   9                   1                   2                   7                   1                   1                   3                   3                   0                  -1                   3                   2                  20                   2                 549                   3
                2014                  13                   4                   4                   1                   2                   7                   3                   4                   4                   1                   0                  -1                   3                   2                  -1                   5                 550                   1
                2014                  26                   3                   9                   1                   2                   4                   1                   8                   1                   2                   2                  -1                   1                   2                  16                   2                 551                   2
                2014                  26                   4                   9                   1                   1                   7                   4                   4                   3                   2                   0                  -1                   3                   1                  38                   1                 552                   1
                2014                  20                   3                   0                   3                   2                   1                   1                   1                   3                   3                   2                  50                   1                   1                  -1                   7                 553                   3
                2014                  16                   2                   0                   3                   2                   4                   0                   0                   3                   0                   2                  -1                   1                   1                  -1                   5                 554                   1
                2014                  19                   4                   0                   3                   2                   1                   3                   3                   1                   2                   2                  40                   1                   2                  40                   1                 555                   3
                2014                  19                   3                   0                   1                   2                   7                   0                   0                   1                   2                   0                  -1                   3                   2                  45                   1                 556                   2
                2014                  20                   3                   7                   1                   2                   1                   1                   1                   1                   0                   2                  48                   1                   2                  -1                   7                 557                   3
                2014                  26                   2                   7                   1                   2                   1                   0                   8                   1                   0                   1                  55                   1                   2                  -1                   7                 558                   1
                2014                  26                   3                   0                   3                   1                   1                   7                   2                   1                   3                   2                  40                   1                   2                  -1                   7                 559                   3
                2014                  20                   4                   9                   1                   2                   3                   3                   3                   3                   2                   2                  40                   1                   2                  32                   1                 560                   1
                2014                  21                   2                   9                   1                   1                   1                   7                   0                   2                   4                   2                  -1                   1                   2                  40                   1                 561                   2
                2014                  19                   3                   4                   1                   2                   3                   0                   0                   1                   2                   2                  -1                   1                   2                  -1                   5                 562                   3
                2014                  16                   2                   5                   2                   1                   7                   0                   7                   1                   3                   0                  -1                   2                   2                  -1                   5                 563                   2
                2014                  21                   3                   7                   1                   1                   3                   1                   1                   1                   2                   2                  -1                   1                   2                  40                   1                 564                   1
                2014                  18                   4                   8                   1                   2                   7                   3                   3                   1                   2                   0                  -1                   3                   2                  -1                   5                 565                   2
                2014                  17                   8                   0                   1                   2                   7                   1                   8                   1                   0                   0                  -1                   2                   2                  -1                   5                 566                   2
                2014                  25                   4                   7                   1                   2                   4                   7                   3                   3                   1                   2                  70                   1                   2                  50                   1                 567                   1
                2014                  25                   4                   6                   1                   2                   3                   2                   4                   3                   3                   1                  50                   1                   0                  -1                   7                 568                   3
                2014                  11                   1                   7                   2                   1                  -1                   1                   0                   1                   5                   0                  -1                   3                   2                  20                   2                 569                   1
                2014                   6                   3                   7                   2                   2                   7                   1                   7                   0                   4                   0                  -1                   4                   2                  18                   2                 570                   1
                2014                   8                   2                   7                   2                   2                   7                   1                   7                   1                   4                   0                  -1                   3                   2                  -1                   5                 571                   1
                2014                  15                   1                   5                   3                   1                   0                   7                   1                   0                   8                   2                  -1                   1                   2                  40                   1                 572                   2
                2014                  18                   2                   7                   2                   2                   7                   1                   0                   1                   2                   0                  -1                   5                   2                  40                   1                 573                   1
                2014                  18                   2                   7                   3                   1                   0                   0                   0                   1                   3                   2                  40                   1                   2                  35                   1                 574                   3
                2014                   9                   2                   7                   2                   1                   7                   1                   8                   1                   1                   0                  -1                   5                   2                  -1                   7                 575                   2
                2014                  16                   3                   0                   2                   2                   7                   2                   1                   3                   2                   0                  -1                   3                   2                  -1                   5                 576                   1
                2014                  18                   2                   0                   2                   2                   3                   1                   1                   2                   3                   2                  50                   1                   2                  40                   1                 577                   2
                2014                  18                   3                   2                   1                   2                   7                   0                   8                   1                   1                   0                  -1                   3                   2                  41                   1                 578                   2
                2014                  22                   4                   7                   1                   2                   2                   1                   3                   1                   2                   2                  80                   1                   2                  -1                   7                 579                   2
                2014                  24                   3                   3                   3                   2                   3                   0                   1                   3                   1                   2                  40                   1                   2                  24                   2                 580                   2
                2014                  21                   3                   3                   1                   2                   4                   1                   1                   4                   3                   2                  -1                   1                   2                  -1                   5                 581                   3
                2014                  16                   3                   7                   1                   1                   7                   0                   0                   1                   1                   0                  -1                   5                   2                  -1                   5                 582                   3
                2014                  17                   2                   8                   1                   2                   7                   1                   7                   1                   1                   0                  -1                   3                   1                  40                   1                 583                   2
                2014                  22                   4                   7                   1                   2                   1                   1                   3                   3                   0                   2                  -1                   1                   2                  50                   1                 584                   1
                2014                  12                   3                   5                   1                   2                   1                   7                   8                   1                   3                   1                  -1                   1                   2                  36                   1                 585                   3
                2014                  24                   2                   7                   2                   1                   7                   1                   1                   1                   3                   0                  -1                   3                   2                  89                   1                 586                   3
                2014                  22                   4                   7                   1                   1                   3                   3                   3                   3                   2                   2                  50                   1                   2                  50                   1                 587                   1
                2014                  21                   2                   9                   1                   1                   1                   3                   7                   2                   5                   1                  45                   1                   1                  47                   1                 588                   1
                2014                  14                   1                   7                   2                   1                   8                   8                   7                   1                   2                   2                  89                   1                   2                  -1                   7                 589                   3
                2014                  20                   3                   8                   1                   2                   7                   3                   2                   3                   2                   0                  -1                   5                   2                  -1                   6                 590                   3
                2014                  11                   3                   7                   2                   2                   7                   1                   0                   1                   4                   0                  -1                   3                   2                  40                   1                 591                   1
                2014                  25                   3                   7                   1                   2                   3                   7                   1                   4                   1                   2                  40                   1                   2                  40                   1                 592                   1
                2014                  20                   3                   8                   1                   1                   1                   1                   1                   1                   3                   2                  -1                   1                   2                  -1                   5                 593                   1
                2014                  21                   3                   7                   1                   2                   1                   1                   3                   3                   2                   1                  40                   1                   2                  -1                   3                 594                   2
                2014                  24                   5                   7                   2                   1                   1                   7                   0                   1                   6                   2                  50                   1                   2                  -1                   5                 595                   2
                2014                  25                   3                   7                   1                   2                   7                   1                   1                   1                   0                   0                  -1                   5                   2                  60                   2                 596                   1
                2014                  14                   3                   7                   1                   2                   1                   0                   0                   1                   2                   2                  -1                   1                   2                  -1                   5                 597                   3
                2014                   4                   2                   3                   1                   2                   7                   1                   7                   2                   8                   0                  -1                   2                   2                  -1                   5                 598                   1
                2014                  20                   3                   7                   2                   1                   7                   0                   1                   3                   2                   0                  -1                   3                   2                  -1                   5                 599                   1
                2014                  19                   3                   7                   1                   2                   1                   1                   1                   2                   1                   2                  -1                   1                   2                  40                   1                 600                   3
                2014                  14                   2                   7                   2                   2                   7                   1                   0                   1                   8                   0                  -1                   2                   2                  -1                   7                 601                   2
                2014                  20                   4                   7                   2                   2                   1                   1                   1                   1                   2                   2                  40                   1                   2                  40                   1                 602                   2
                2014                  20                   5                   2                   1                   2                   4                   1                   1                   4                   2                   1                  -1                   1                   1                  -1                   4                 603                   3
                2014                  20                   2                   2                   1                   1                   7                   1                   0                   3                   0                   0                  -1                   2                   2                  20                   2                 604                   3
                2014                  24                   3                   5                   2                   1                   7                   3                   3                   1                   1                   0                  -1                   5                   2                  40                   1                 605                   2
                2014                  26                   3                   2                   1                   2                   1                   8                   0                   1                   3                   1                  98                   1                   2                  20                   2                 606                   1
                2014                  98                   3                   5                   2                   2                   0                   1                   8                   1                   2                   1                  -1                   1                   1                  -1                   7                 607                   2
                2014                  14                   4                   2                   1                   2                   7                   0                   0                   1                   0                   0                  -1                   5                   2                  -1                   5                 608                   2
                2014                  24                   2                   5                   1                   2                   7                   0                   1                   4                   3                   0                  -1                   2                   2                  -1                   5                 609                   2
                2014                  22                   1                   2                   1                   2                   3                   1                   7                   3                   1                   2                  -1                   1                   2                  -1                   5                 610                   2
                2014                  25                   3                   2                   1                   1                   1                   1                   0                   3                   3                   2                  -1                   1                   1                  40                   1                 611                   1
                2014                  24                   2                   2                   1                   1                   1                   1                   1                   1                   2                   2                  40                   1                   2                  60                   1                 612                   3
                2014                  19                   4                   2                   1                   1                  -1                   1                   1                   1                   3                   0                  -1                   3                   1                  40                   1                 613                   2
                2014                  23                   4                   2                   1                   2                   3                   1                   1                   1                   5                   2                  50                   1                   2                  -1                   7                 614                   2
                2014                  22                   3                   2                   3                   1                   3                   3                   3                   3                   0                   2                  32                   1                   2                  40                   1                 615                   1
